datestop,sex,race,age,city,xcoord,ycoord
1052014,M,B,35,QUEENS,1055196,192423
1052014,M,B,38,MANHATTAN,987066,198658
1052014,M,Q,25,MANHATTAN,981650,198144
1052014,M,W,26,BROOKLYN,983250,158101
1052014,F,W,59,BROOKLYN,979657,184924
1052014,M,B,19,BROOKLYN,1021740,182471
1052014,M,B,24,BROOKLYN,1021740,182471
1052014,M,B,24,BRONX,1008638,246576
1052014,M,B,25,BROOKLYN,989071,157233
1052014,M,Q,29,BROOKLYN,1007069,196005
1052014,F,B,33,BROOKLYN,1010878,180943
1052014,M,B,36,MANHATTAN,989396,200397
1052014,M,P,19,BRONX,1013026,238407
1052014,M,B,25,QUEENS,1027274,201690
1052014,M,Q,27,BROOKLYN,986456,148780
1052014,M,B,22,BRONX,1007056,237732
1052014,M,B,19,QUEENS,1047435,156709
1052014,M,Z,19,MANHATTAN,999395,240197
1052014,M,B,18,BROOKLYN,1001460,184396
1052014,M,B,17,BROOKLYN,1001460,184396
1052014,M,B,17,BROOKLYN,1001460,184396
1052014,M,W,37,QUEENS,1049611,156432
1052014,M,B,14,BROOKLYN,989482,154279
1052014,M,B,17,BRONX,1006528,238704
1052014,M,Q,14,BROOKLYN,989482,154279
1052014,M,P,29,BRONX,1006663,238657
1052014,M,B,16,MANHATTAN,987040,198813
1052014,M,B,47,BROOKLYN,1004948,185204
1052014,M,B,28,BRONX,1010146,237049
1052014,F,Q,53,BRONX,1006999,239205
1052014,M,B,18,BROOKLYN,1004282,182883
1052014,M,Q,18,QUEENS,1033320,189493
1052014,M,B,39,QUEENS,1047339,156425
1052014,F,B,25,QUEENS,1053982,158716
1052014,M,P,22,QUEENS,1053982,158716
1052014,M,B,26,STATEN ISLAND,961270,166427
1052014,M,B,17,BROOKLYN,996596,172582
1052014,M,A,29,QUEENS,1035688,215761
1052014,M,B,21,QUEENS,1043182,191252
1052014,M,Q,22,BROOKLYN,988986,154700
1052014,M,B,27,QUEENS,1047905,156497
1052014,M,B,30,QUEENS,1054020,158678
1052014,F,B,33,BROOKLYN,994821,177866
1052014,M,B,22,QUEENS,1052518,160922
1052014,M,B,21,QUEENS,1052518,160922
1052014,M,B,22,BRONX,1007066,246787
1052014,M,Z,58,MANHATTAN,1001823,234903
1052014,M,B,46,MANHATTAN,1001637,234554
1052014,M,B,53,BRONX,1008958,235918
1062014,M,Q,50,QUEENS,1058778,198834
1062014,M,Q,20,QUEENS,1058778,198834
1062014,M,Q,44,QUEENS,1036666,204261
1062014,M,B,22,QUEENS,1057023,198110
1062014,M,B,34,QUEENS,1057023,198110
1062014,M,B,20,QUEENS,1058218,197174
1062014,M,Q,19,BROOKLYN,975947,170070
1062014,M,P,25,BRONX,1011072,240858
1062014,M,W,40,STATEN ISLAND,949897,157041
1062014,M,B,38,MANHATTAN,991177,201851
1062014,M,B,49,MANHATTAN,991177,201851
1062014,F,Q,28,BROOKLYN,983004,176346
1062014,M,P,17,MANHATTAN,997397,239355
1062014,M,W,54,BROOKLYN,994673,180873
1062014,M,W,53,QUEENS,1010054,199037
1062014,M,B,18,QUEENS,1057401,195880
1062014,M,Q,21,BROOKLYN,984152,175764
1062014,M,W,42,BROOKLYN,987076,194131
1062014,M,A,16,QUEENS,1035762,188714
1062014,M,A,17,QUEENS,1026757,206066
1062014,M,B,17,QUEENS,1026757,206066
1062014,M,Q,16,QUEENS,1026757,206066
1062014,F,B,26,BROOKLYN,990258,188621
1062014,M,B,24,STATEN ISLAND,944495,137088
1062014,M,Q,16,BRONX,1015079,239448
1062014,M,W,27,QUEENS,1039633,202726
1062014,M,B,58,QUEENS,1040678,198546
1062014,M,B,78,QUEENS,1037099,201998
1062014,M,B,24,BROOKLYN,1004337,177217
1062014,M,W,37,QUEENS,1043185,205913
1062014,M,A,19,QUEENS,1042857,198873
1062014,M,A,18,QUEENS,1042857,198873
1062014,M,Q,24,QUEENS,1036726,203724
1062014,M,A,17,QUEENS,1038901,199934
1062014,M,B,21,BROOKLYN,995908,183618
1062014,M,B,56,BROOKLYN,995908,183618
1062014,M,B,18,QUEENS,1040295,155554
1062014,M,B,17,QUEENS,1040295,155554
1062014,M,B,27,BROOKLYN,995908,183618
1062014,M,Q,18,QUEENS,1034798,201169
1062014,M,Q,18,QUEENS,1034798,201169
1062014,M,W,63,QUEENS,1027415,200616
1062014,M,W,33,BRONX,1011314,249478
1062014,M,B,15,BROOKLYN,988823,194235
1062014,M,Q,19,QUEENS,1029325,191131
1062014,M,B,17,STATEN ISLAND,952280,171865
1062014,M,B,24,BROOKLYN,988583,191117
1062014,M,B,19,QUEENS,1039647,195586
1062014,M,W,55,QUEENS,1026306,184909
1062014,M,W,43,QUEENS,1026306,184909
1062014,M,W,45,QUEENS,1026306,184909
1062014,M,B,50,BROOKLYN,999673,195739
1062014,F,B,53,BROOKLYN,997329,185005
1062014,M,B,33,STATEN ISLAND,950766,170377
1062014,M,Q,44,STATEN ISLAND,950766,170377
1062014,M,B,51,STATEN ISLAND,960676,164500
1062014,M,B,13,QUEENS,1036816,206120
1062014,M,B,14,QUEENS,1036816,206120
1062014,F,B,37,MANHATTAN,990824,200066
1062014,M,Q,16,BRONX,1021546,258806
1062014,M,Q,18,BRONX,1021546,258806
1062014,M,Q,17,BRONX,1021546,258806
1062014,M,B,42,MANHATTAN,984081,203021
1062014,M,Q,26,MANHATTAN,1001575,232339
1062014,M,B,16,BRONX,1005554,241971
1062014,M,B,22,BROOKLYN,997828,183341
1062014,M,B,40,BROOKLYN,1007215,178260
1062014,M,B,17,QUEENS,1035155,202151
1062014,M,B,18,QUEENS,1035155,202151
1062014,M,A,36,QUEENS,1001290,217945
1062014,M,B,53,BRONX,1009243,235970
1062014,M,B,45,MANHATTAN,1002186,234514
1062014,M,W,45,MANHATTAN,989310,223285
1062014,M,A,20,QUEENS,1039185,197275
1062014,M,B,21,QUEENS,1041627,198275
1062014,M,B,45,MANHATTAN,1002248,234981
1062014,M,B,54,MANHATTAN,1002186,234514
1062014,M,B,25,STATEN ISLAND,961092,163010
1062014,M,B,38,BRONX,1006305,232943
1062014,M,B,60,MANHATTAN,1001637,234554
1062014,M,W,36,STATEN ISLAND,961273,166477
1062014,M,B,30,BRONX,1025247,256699
1062014,M,B,43,MANHATTAN,1002186,234514
1062014,M,B,41,BRONX,1010146,237049
1062014,M,Q,39,BROOKLYN,988840,192092
1062014,M,B,34,QUEENS,1016409,211680
1062014,M,W,30,BROOKLYN,996786,196979
1062014,M,B,53,BRONX,1006528,238704
1062014,M,Q,22,BROOKLYN,1016233,184211
1072014,F,B,23,QUEENS,1001264,216777
1072014,M,B,23,QUEENS,1001370,216997
1072014,F,B,24,BROOKLYN,997991,183506
1072014,M,Q,33,QUEENS,1020403,215182
1072014,M,B,59,MANHATTAN,1001641,234574
1072014,M,W,33,BROOKLYN,983025,187544
1072014,M,Q,21,BROOKLYN,999327,193870
1072014,M,Q,31,QUEENS,1017850,212667
1072014,M,Q,24,QUEENS,1017850,212667
1072014,M,B,66,BROOKLYN,995705,168041
1072014,M,P,19,BRONX,1027295,237085
1072014,M,Q,20,BRONX,1027295,237085
1072014,M,B,28,MANHATTAN,986659,214395
1072014,M,B,44,MANHATTAN,990886,213048
1072014,M,B,15,STATEN ISLAND,941441,164335
1072014,M,W,16,STATEN ISLAND,941675,164317
1072014,M,W,53,QUEENS,1028859,178560
1072014,M,B,25,MANHATTAN,982932,210046
1072014,F,Q,37,QUEENS,1025425,185457
1072014,M,B,27,QUEENS,1059030,196084
1072014,M,B,35,BROOKLYN,987790,191942
1072014,M,B,30,BROOKLYN,997339,186237
1072014,M,B,51,BROOKLYN,997310,186409
1072014,M,B,44,BROOKLYN,997339,186237
1072014,M,B,54,BROOKLYN,997310,186409
1072014,M,B,60,BROOKLYN,997310,186409
1072014,M,B,30,BROOKLYN,997339,186237
1072014,M,B,27,QUEENS,1014445,193646
1072014,M,B,48,QUEENS,1014445,193646
1072014,M,B,42,QUEENS,1056009,198878
1072014,M,B,60,BROOKLYN,999587,184241
1072014,M,W,60,QUEENS,1011081,191819
1072014,M,B,48,MANHATTAN,1000414,230243
1072014,M,B,35,BROOKLYN,1003594,183584
1072014,M,B,49,MANHATTAN,985733,203753
1072014,M,B,28,QUEENS,1056003,185813
1072014,M,B,35,BROOKLYN,1014066,175710
1072014,M,B,16,QUEENS,1052811,160867
1072014,M,B,23,QUEENS,1054428,204325
1072014,M,B,20,BROOKLYN,1004325,174802
1072014,Z,Z,67,MANHATTAN,1001250,229246
1072014,M,B,50,MANHATTAN,985733,203753
1072014,M,B,30,BROOKLYN,998234,186996
1072014,M,B,18,BROOKLYN,988475,194830
1072014,M,B,14,STATEN ISLAND,961897,165634
1072014,M,B,23,MANHATTAN,985145,203571
1072014,M,Q,29,BROOKLYN,1006843,169577
1072014,M,B,51,QUEENS,1053429,161402
1072014,M,B,52,QUEENS,1052815,161142
1072014,M,B,28,QUEENS,1000187,216897
1072014,M,B,52,MANHATTAN,992033,215119
1072014,M,B,30,QUEENS,1052204,159911
1072014,M,W,25,BROOKLYN,989078,173741
1072014,M,B,23,STATEN ISLAND,963075,167997
1072014,M,B,19,STATEN ISLAND,963075,167997
1072014,F,B,19,STATEN ISLAND,963075,167997
1072014,M,B,24,QUEENS,1056024,195070
1072014,M,B,37,MANHATTAN,1002248,234981
1072014,M,W,24,QUEENS,1037656,199552
1072014,M,B,18,MANHATTAN,1000900,229640
1072014,F,Q,19,BRONX,1027383,261982
1072014,M,B,28,BRONX,1027383,261982
1072014,Z,Z,20,BROOKLYN,1009495,182407
1072014,F,P,34,STATEN ISLAND,961397,163083
1072014,M,B,24,STATEN ISLAND,961397,163083
1072014,M,B,18,STATEN ISLAND,938866,169534
1072014,M,B,37,QUEENS,1001144,216450
1072014,F,W,34,QUEENS,1030205,189826
1072014,M,B,31,QUEENS,1043652,154625
1072014,M,W,26,QUEENS,1024741,206153
1072014,M,W,25,QUEENS,1024741,206153
1072014,M,W,46,QUEENS,1030205,189826
1072014,M,B,30,MANHATTAN,988662,210091
1072014,M,B,31,STATEN ISLAND,938373,169401
1072014,M,B,33,STATEN ISLAND,938866,169534
1072014,M,B,33,BROOKLYN,1001140,190045
1072014,M,B,19,STATEN ISLAND,961734,164364
1072014,M,B,19,STATEN ISLAND,961734,164364
1072014,F,U,21,BROOKLYN,979299,172285
1072014,M,B,40,BROOKLYN,999608,189539
1072014,M,B,35,BROOKLYN,999608,189539
1072014,M,B,39,BROOKLYN,999608,189539
1072014,M,Q,25,MANHATTAN,1006302,253558
1072014,M,B,60,BROOKLYN,998234,186996
1072014,M,B,23,STATEN ISLAND,939472,167300
1072014,M,B,55,MANHATTAN,1002186,234514
1072014,M,B,37,BRONX,1015222,236887
1072014,M,Q,53,BRONX,1015222,236887
1072014,F,B,48,BRONX,1007121,239502
1072014,M,Q,20,BRONX,1009538,236614
1072014,M,B,17,MANHATTAN,998254,229917
1072014,M,B,18,MANHATTAN,987078,215157
1072014,M,P,25,MANHATTAN,987078,215157
1072014,M,Q,30,BRONX,1006390,243604
1072014,M,B,25,BROOKLYN,1006692,181308
1072014,M,B,30,BROOKLYN,995501,177394
1072014,M,P,22,BRONX,1013465,254827
1072014,F,W,30,QUEENS,1022450,202884
1072014,M,W,33,QUEENS,1022450,202884
1072014,M,A,19,QUEENS,1030626,187673
1072014,M,B,17,BROOKLYN,1003717,171504
1072014,F,W,22,STATEN ISLAND,927799,135558
1072014,M,B,34,BROOKLYN,995899,174296
1072014,M,B,20,STATEN ISLAND,927799,135558
1072014,M,B,15,QUEENS,1031145,150556
1072014,M,Q,16,QUEENS,1031145,150556
1072014,M,B,32,BROOKLYN,1004047,189664
1072014,M,A,24,BROOKLYN,990792,160150
1072014,M,P,38,STATEN ISLAND,960100,163908
1072014,M,W,24,BROOKLYN,990792,160150
1072014,M,B,29,QUEENS,1057873,199122
1072014,M,B,19,STATEN ISLAND,951410,171318
1072014,M,B,35,QUEENS,1057873,199122
1072014,M,B,18,MANHATTAN,1002186,234514
1072014,M,P,22,BROOKLYN,1000464,197041
1072014,M,W,53,BROOKLYN,988346,187850
1072014,M,B,27,MANHATTAN,987078,215157
1072014,M,B,27,BROOKLYN,1021740,182471
1072014,M,B,20,BRONX,1007111,244501
1072014,M,B,16,STATEN ISLAND,961397,163083
1072014,M,B,22,BRONX,1011786,240230
1072014,M,B,25,BROOKLYN,998767,169858
1072014,M,B,50,BROOKLYN,983057,187641
1072014,M,B,25,BROOKLYN,998767,169858
1072014,M,Q,17,STATEN ISLAND,960100,163908
1072014,M,B,44,BROOKLYN,1003580,187135
1072014,M,B,28,BRONX,1008249,242113
1072014,M,U,24,MANHATTAN,1001951,232128
1082014,M,B,53,BROOKLYN,996228,168120
1082014,M,Q,23,QUEENS,1026435,185687
1082014,M,Q,24,QUEENS,1026435,185687
1082014,M,Q,27,QUEENS,1020029,198429
1082014,F,W,38,STATEN ISLAND,963639,167835
1082014,M,B,17,BRONX,1008053,241673
1082014,M,B,17,BRONX,1008053,241673
1082014,M,B,57,BROOKLYN,996596,172582
1082014,M,W,37,STATEN ISLAND,961273,166477
1082014,M,B,26,MANHATTAN,1001258,234923
1082014,M,B,46,BROOKLYN,1007676,169920
1082014,M,Q,26,BROOKLYN,1005122,187640
1082014,M,B,25,BROOKLYN,988467,188079
1082014,M,B,22,STATEN ISLAND,961020,164775
1082014,M,B,22,STATEN ISLAND,960713,164806
1082014,M,B,47,STATEN ISLAND,960728,163654
1082014,M,B,27,BROOKLYN,987907,194289
1082014,M,B,39,BROOKLYN,996654,172515
1082014,M,B,29,BROOKLYN,996654,172515
1082014,M,B,61,BROOKLYN,996654,172515
1082014,M,Z,34,BROOKLYN,982802,186932
1082014,M,B,23,STATEN ISLAND,947557,161016
1082014,M,B,21,BROOKLYN,1006943,193232
1082014,M,P,32,QUEENS,1020429,212242
1082014,M,W,22,STATEN ISLAND,941881,150848
1082014,F,B,34,BROOKLYN,988759,188217
1082014,M,B,45,BROOKLYN,988759,188217
1082014,M,W,47,BROOKLYN,984718,161911
1082014,M,B,28,MANHATTAN,992062,228791
1082014,M,A,19,QUEENS,1058189,206477
1082014,M,Q,49,MANHATTAN,986244,209936
1082014,M,Q,51,MANHATTAN,998153,226169
1082014,M,P,18,MANHATTAN,999684,244307
1082014,M,Q,16,MANHATTAN,999684,244307
1082014,M,Q,17,MANHATTAN,999684,244307
1082014,M,Q,68,BROOKLYN,1001242,180864
1082014,M,Q,49,MANHATTAN,985145,203571
1082014,M,B,19,QUEENS,1058195,198761
1082014,M,B,55,MANHATTAN,985145,203571
1082014,M,B,44,QUEENS,1058610,198361
1082014,M,B,36,QUEENS,1037444,205438
1082014,F,B,23,QUEENS,1038480,184990
1082014,M,Q,29,QUEENS,1006912,218141
1082014,M,B,25,QUEENS,1056009,198878
1082014,M,P,50,MANHATTAN,986244,209936
1082014,M,A,25,QUEENS,1058374,197648
1082014,M,A,29,QUEENS,1058374,197648
1082014,M,B,21,QUEENS,1049973,157168
1082014,M,Q,16,BROOKLYN,989645,193667
1082014,F,B,39,BROOKLYN,1005430,186659
1082014,M,B,27,MANHATTAN,1000544,243173
1082014,M,B,44,QUEENS,1056823,204964
1082014,M,Q,43,QUEENS,1056823,204964
1082014,M,W,58,QUEENS,1027408,185573
1082014,M,Z,60,BROOKLYN,984697,184640
1082014,M,B,26,MANHATTAN,985964,206230
1082014,M,B,20,BROOKLYN,989130,194215
1082014,M,B,23,QUEENS,1039613,155232
1082014,M,B,51,MANHATTAN,999670,229445
1082014,M,B,26,BROOKLYN,1004213,175478
1082014,M,W,40,MANHATTAN,986848,212883
1082014,M,Q,23,MANHATTAN,1001033,226864
1082014,M,Q,18,QUEENS,1029002,187584
1082014,M,W,54,QUEENS,1027471,202436
1082014,M,B,25,BROOKLYN,999769,186782
1082014,M,B,56,QUEENS,1010840,219872
1082014,M,B,17,STATEN ISLAND,949411,157219
1082014,M,B,19,STATEN ISLAND,949411,157219
1082014,M,Q,15,QUEENS,1028953,187010
1082014,M,W,23,QUEENS,1052490,214342
1082014,M,A,15,QUEENS,1040910,198655
1082014,F,B,28,STATEN ISLAND,961711,163836
1082014,M,B,33,STATEN ISLAND,961711,163836
1082014,M,P,30,QUEENS,1024887,188397
1082014,M,Q,19,QUEENS,1024887,188397
1082014,M,Q,31,QUEENS,1024887,188397
1082014,M,U,20,QUEENS,1052210,200388
1082014,M,A,25,BROOKLYN,991378,169565
1082014,M,B,33,BROOKLYN,991378,169565
1082014,M,Q,22,BROOKLYN,991378,169565
1082014,M,B,20,STATEN ISLAND,956925,174160
1082014,M,B,17,STATEN ISLAND,956925,174160
1082014,M,B,21,MANHATTAN,1001775,234816
1082014,M,Q,19,MANHATTAN,1000143,243100
1082014,M,Q,17,MANHATTAN,1000143,243100
1082014,M,Q,22,MANHATTAN,1000143,243100
1082014,M,Q,22,BROOKLYN,986456,148780
1082014,M,B,15,BRONX,1010841,253315
1082014,M,Q,23,QUEENS,1017773,198443
1082014,M,W,22,QUEENS,1017773,198443
1082014,M,W,46,QUEENS,1017773,198443
1082014,M,Q,30,QUEENS,1052681,201658
1082014,M,B,20,BROOKLYN,1000201,192089
1082014,M,B,17,BROOKLYN,1000201,192089
1082014,M,Q,17,BROOKLYN,1000201,192089
1082014,M,B,17,STATEN ISLAND,960711,162994
1082014,M,B,17,STATEN ISLAND,960711,162994
1082014,M,Q,16,STATEN ISLAND,960711,162994
1082014,M,W,30,MANHATTAN,993063,216978
1082014,M,B,50,QUEENS,1053941,156886
1082014,M,B,50,BROOKLYN,1000679,189972
1082014,M,B,58,BRONX,1004047,244192
1082014,M,Q,24,QUEENS,1027145,201426
1082014,M,B,51,QUEENS,1034215,185696
1082014,M,B,15,BROOKLYN,1022063,181957
1082014,M,P,17,BRONX,1015079,239448
1082014,M,Q,19,MANHATTAN,1000995,230244
1082014,M,Q,39,MANHATTAN,986626,205180
1082014,M,Q,42,BROOKLYN,1012861,175942
1082014,M,B,18,QUEENS,1058980,194750
1082014,M,B,30,BRONX,1010695,235228
1082014,M,B,30,BRONX,1010695,235228
1082014,M,W,29,QUEENS,1023508,207089
1082014,M,P,26,BROOKLYN,999012,197394
1082014,M,Q,23,STATEN ISLAND,965889,163012
1082014,M,B,18,BROOKLYN,1007706,183486
1082014,M,Q,40,BROOKLYN,986705,189109
1082014,M,B,24,BRONX,1008292,241571
1082014,M,B,32,BROOKLYN,999742,186382
1082014,M,B,26,BROOKLYN,999742,186382
1082014,M,Q,20,BRONX,1011916,239310
1082014,M,B,14,BROOKLYN,998208,189876
1082014,M,B,25,QUEENS,1051529,210793
1082014,M,B,25,BROOKLYN,996773,177966
1082014,M,B,39,QUEENS,1054384,212543
1082014,M,Q,22,BRONX,1014118,238167
1082014,M,W,46,STATEN ISLAND,948010,147534
1082014,M,P,23,BRONX,1014575,255027
1082014,M,W,28,STATEN ISLAND,965548,155275
1082014,M,W,27,STATEN ISLAND,965548,155275
1082014,M,W,15,STATEN ISLAND,952154,148257
1082014,M,W,35,STATEN ISLAND,952154,148257
1082014,M,B,38,BRONX,1010026,253363
1082014,M,Q,49,STATEN ISLAND,952230,148200
1082014,M,W,18,STATEN ISLAND,952230,148200
1082014,M,B,15,BROOKLYN,1000864,193823
1082014,M,B,20,BROOKLYN,996207,176575
1082014,M,B,25,BROOKLYN,996207,176575
1082014,M,B,16,BROOKLYN,996207,176575
1082014,M,A,41,BROOKLYN,1003318,173187
1082014,M,B,45,BROOKLYN,1005737,183121
1082014,M,W,46,BROOKLYN,1005737,183121
1082014,M,B,24,MANHATTAN,999776,240878
1082014,M,W,21,QUEENS,1025882,203231
1082014,M,B,19,STATEN ISLAND,951410,171318
1082014,M,B,45,BROOKLYN,987618,187928
1082014,M,B,23,STATEN ISLAND,952460,170558
1082014,M,B,53,BRONX,1014621,238590
1082014,M,B,17,STATEN ISLAND,952534,166983
1082014,M,B,22,QUEENS,1050190,157349
1082014,M,B,19,QUEENS,1055351,193031
1082014,M,B,17,QUEENS,1055351,193031
1082014,M,B,20,QUEENS,1055351,193031
1082014,M,Q,47,BRONX,1014621,238590
1082014,M,Q,47,BRONX,1014621,238590
1082014,M,Q,20,BRONX,1014621,238590
1082014,M,Q,22,QUEENS,1050190,157349
1082014,M,Q,32,BROOKLYN,1002563,195287
1082014,M,B,22,BROOKLYN,987498,188277
1082014,M,B,23,BRONX,1009416,244229
1082014,M,B,23,STATEN ISLAND,951189,171281
1082014,M,B,32,BROOKLYN,987752,188195
1082014,M,P,38,QUEENS,1021216,215295
1082014,M,B,32,BROOKLYN,998144,174298
1082014,M,Q,36,BRONX,1012207,256134
1082014,M,W,19,BROOKLYN,996228,168120
1082014,M,B,32,STATEN ISLAND,961711,163836
1082014,M,B,38,BROOKLYN,998080,171900
1082014,M,B,33,BROOKLYN,998080,171900
1092014,M,Q,33,BRONX,1006521,233556
1092014,M,B,24,BROOKLYN,995433,177855
1092014,M,B,23,BROOKLYN,995433,177855
1092014,M,B,32,BRONX,1008114,244866
1092014,M,I,24,QUEENS,1036228,204246
1092014,M,Q,62,MANHATTAN,999813,226310
1092014,M,Q,28,BROOKLYN,997201,199438
1092014,M,W,52,QUEENS,1009752,199060
1092014,M,Q,30,QUEENS,1055216,220627
1092014,M,B,18,QUEENS,1044344,156178
1092014,F,Z,49,BRONX,1014621,238590
1092014,M,B,18,QUEENS,1058741,193821
1092014,M,Q,54,BROOKLYN,982111,185061
1092014,Z,Q,46,BRONX,1014621,238590
1092014,M,B,23,BROOKLYN,1007098,166665
1092014,M,B,22,MANHATTAN,999273,226607
1092014,M,Q,27,BROOKLYN,981568,175823
1092014,M,B,43,BROOKLYN,988467,188079
1092014,M,B,28,BROOKLYN,998781,173109
1092014,M,B,26,BROOKLYN,998781,173109
1092014,M,B,27,BROOKLYN,998781,173109
1092014,M,P,23,STATEN ISLAND,936106,159211
1092014,M,Q,32,BROOKLYN,987585,173041
1092014,M,B,33,STATEN ISLAND,951362,170445
1092014,M,B,55,MANHATTAN,1000123,238693
1092014,M,B,26,BROOKLYN,996122,181017
1092014,M,B,28,BROOKLYN,996122,181017
1092014,M,Q,61,MANHATTAN,997963,240372
1092014,M,B,52,MANHATTAN,999819,225117
1092014,M,B,44,BROOKLYN,1001326,186947
1092014,M,Q,39,QUEENS,1056009,198878
1092014,M,W,27,QUEENS,1056009,198878
1092014,M,B,35,QUEENS,1003918,220600
1092014,M,P,36,BRONX,1010689,256694
1092014,M,Q,25,QUEENS,1010479,217988
1092014,M,B,20,QUEENS,1051703,159184
1092014,M,W,32,BROOKLYN,995946,191957
1092014,M,Q,25,BROOKLYN,1001340,200668
1092014,F,Q,14,BROOKLYN,986063,156170
1092014,M,Q,16,BROOKLYN,986063,156170
1092014,M,P,17,BROOKLYN,988089,190305
1092014,M,B,48,MANHATTAN,999022,240704
1092014,M,B,43,STATEN ISLAND,960450,170255
1092014,M,B,53,STATEN ISLAND,960450,170255
1092014,M,Q,38,STATEN ISLAND,960450,170255
1092014,M,B,51,QUEENS,1052446,159776
1092014,M,W,54,BROOKLYN,988511,164316
1092014,M,B,28,QUEENS,1038010,189487
1092014,M,B,28,QUEENS,1038010,189487
1092014,M,Q,51,BROOKLYN,1012653,168591
1092014,M,B,27,QUEENS,1041780,189888
1092014,M,A,19,QUEENS,1060395,206701
1092014,M,B,25,QUEENS,1036261,188175
1092014,M,B,23,QUEENS,1056534,196841
1092014,M,Q,34,BRONX,1012461,251431
1092014,M,W,21,STATEN ISLAND,939162,160533
1092014,M,W,32,QUEENS,1056681,201868
1092014,M,P,17,BRONX,1007725,240927
1092014,M,Q,19,BRONX,1007725,240927
1092014,M,B,38,MANHATTAN,990886,213048
1092014,M,B,48,QUEENS,1047417,156813
1092014,M,B,19,BROOKLYN,988827,194808
1092014,M,B,15,BROOKLYN,988473,194750
1092014,F,B,64,QUEENS,1052703,161802
1092014,M,B,31,BROOKLYN,1007173,173009
1092014,M,B,23,QUEENS,1052632,161443
1092014,M,B,22,BROOKLYN,988827,194808
1092014,M,B,18,QUEENS,1052632,161443
1092014,M,B,22,QUEENS,1052632,161443
1092014,M,B,25,MANHATTAN,999022,240704
1092014,M,B,22,QUEENS,1052518,160922
1092014,F,B,49,BROOKLYN,1003366,185803
1092014,M,B,47,BROOKLYN,1003366,185803
1092014,M,B,19,QUEENS,1052632,161443
1092014,M,Q,52,BROOKLYN,1003366,185803
1092014,M,B,21,QUEENS,1051370,160128
1092014,M,B,34,QUEENS,1052662,161580
1092014,M,B,27,BROOKLYN,1014126,171983
1092014,M,B,48,BROOKLYN,1014126,171983
1092014,M,Q,33,BROOKLYN,986157,156292
1092014,F,U,17,QUEENS,1054397,201112
1092014,M,A,20,QUEENS,1054294,200689
1092014,M,B,29,BROOKLYN,1008144,172665
1092014,M,B,18,QUEENS,1054163,201015
1092014,M,W,19,QUEENS,1034600,201925
1092014,M,W,21,QUEENS,1034600,201925
1092014,M,B,27,MANHATTAN,997374,234664
1092014,M,B,17,BROOKLYN,1008029,178251
1092014,M,B,21,BROOKLYN,1008029,178251
1092014,M,B,20,BROOKLYN,1008029,178251
1092014,M,B,65,BROOKLYN,997290,186557
1092014,M,B,39,BROOKLYN,997290,186557
1092014,M,W,51,BROOKLYN,984689,185974
1092014,M,Q,31,QUEENS,1019036,210236
1092014,M,B,29,STATEN ISLAND,938394,169822
1092014,F,Q,31,STATEN ISLAND,945882,169462
1092014,M,A,20,BROOKLYN,990412,172612
1092014,M,A,20,BROOKLYN,990412,172612
1092014,M,A,22,QUEENS,1047433,156685
1092014,M,B,18,QUEENS,1047433,156685
1092014,M,B,19,QUEENS,1047433,156685
1092014,M,P,37,MANHATTAN,989989,213543
1092014,M,B,35,QUEENS,1003771,214031
1092014,M,B,23,STATEN ISLAND,961092,163010
1092014,M,B,23,QUEENS,1001947,221157
1092014,M,B,22,QUEENS,1053276,160628
1092014,M,Q,22,QUEENS,1053276,160628
1092014,M,Q,48,BRONX,1011087,250709
1092014,M,B,16,MANHATTAN,1000539,229416
1092014,M,B,62,BROOKLYN,993063,149669
1092014,M,B,27,BROOKLYN,1014597,171430
1092014,M,Q,17,MANHATTAN,1000539,229416
1092014,M,P,23,MANHATTAN,990886,213048
1092014,M,B,29,BRONX,1011383,251919
1092014,M,B,34,QUEENS,1053889,199469
1092014,M,B,17,BRONX,1015962,237230
1092014,M,B,36,QUEENS,1002976,220770
1092014,M,A,19,QUEENS,1054446,199642
1092014,M,B,49,BRONX,1010233,248716
1092014,M,B,21,QUEENS,1052632,161443
1092014,M,W,16,QUEENS,1055118,157635
1092014,M,B,30,QUEENS,1052435,160592
1092014,M,B,19,BRONX,1009529,247863
1092014,M,B,16,STATEN ISLAND,961045,162903
1092014,M,B,18,STATEN ISLAND,961045,162903
1092014,M,B,18,STATEN ISLAND,961045,162903
1092014,M,B,18,STATEN ISLAND,961045,162903
