datestop,sex,race,age,city
12262005,M,B,17,QUEENS
12262005,M,Q,19,QUEENS
12272005,M,Q,18,QUEENS
12272005,M,B,32,QUEENS
12272005,M,B,20,QUEENS
12272005,F,B,20,QUEENS
12272005,M,B,38,QUEENS
12272005,M,B,51,QUEENS
12272005,Z,B,33,QUEENS
12272005,M,B,25,QUEENS
12272005,M,B,24,QUEENS
12272005,M,B,22,QUEENS
12272005,M,B,25,QUEENS
12272005,M,B,25,QUEENS
12272005,M,B,19,QUEENS
12272005,M,B,33,QUEENS
12272005,M,B,27,QUEENS
12272005,M,B,25,QUEENS
12272005,M,B,20,QUEENS
12272005,M,B,18,QUEENS
12272005,M,B,30,QUEENS
12272005,M,B,32,QUEENS
12272005,M,W,50,QUEENS
12272005,M,B,21,QUEENS
12272005,M,I,21,QUEENS
12272005,M,I,22,QUEENS
12272005,M,B,57,QUEENS
12272005,M,Z,26,QUEENS
12272005,M,B,19,QUEENS
12272005,M,B,44,QUEENS
12272005,M,B,20,QUEENS
12272005,M,B,36,QUEENS
12272005,F,B,34,QUEENS
12272005,M,B,23,QUEENS
12272005,M,B,18,QUEENS
12272005,F,B,19,QUEENS
12272005,M,B,25,QUEENS
12272005,M,Q,19,QUEENS
12272005,M,Q,19,QUEENS
12272005,M,B,16,QUEENS
12272005,M,B,16,QUEENS
12272005,M,B,16,QUEENS
12272005,M,B,14,QUEENS
12272005,M,Q,27,QUEENS
12272005,M,Q,20,QUEENS
12272005,M,Q,23,QUEENS
12272005,M,B,25,QUEENS
12272005,M,A,24,QUEENS
12272005,M,B,28,QUEENS
12272005,M,B,17,QUEENS
12272005,M,B,19,QUEENS
12272005,M,B,24,QUEENS
12272005,M,Q,20,QUEENS
12272005,M,B,33,QUEENS
12272005,M,B,31,QUEENS
12272005,F,B,41,QUEENS
12272005,M,Q,15,QUEENS
12272005,M,Q,15,QUEENS
12272005,M,Q,17,QUEENS
12272005,M,Q,23,QUEENS
12272005,M,B,15,QUEENS
12272005,M,B,17,QUEENS
12272005,M,B,13,QUEENS
12272005,M,B,46,QUEENS
12272005,M,Q,16,QUEENS
12272005,M,W,16,QUEENS
12272005,M,Q,18,QUEENS
12272005,F,B,19,QUEENS
12272005,M,B,17,QUEENS
12272005,M,B,16,QUEENS
12272005,M,Q,25,QUEENS
12272005,M,B,31,QUEENS
12272005,M,B,21,QUEENS
12272005,M,B,29,QUEENS
12272005,M,B,31,QUEENS
12272005,M,B,18,QUEENS
12272005,M,B,17,QUEENS
12272005,M,B,17,QUEENS
12272005,M,B,26,QUEENS
12272005,M,B,23,QUEENS
12272005,M,A,19,QUEENS
12272005,M,A,17,QUEENS
12272005,M,Q,23,QUEENS
12272005,F,W,16,QUEENS
12272005,F,W,17,QUEENS
12272005,M,W,18,QUEENS
12272005,M,W,18,QUEENS
12272005,M,W,30,QUEENS
12282005,M,B,23,QUEENS
12282005,M,B,18,QUEENS
12282005,M,B,20,QUEENS
12282005,M,B,19,QUEENS
12282005,M,Q,20,QUEENS
12282005,M,W,22,QUEENS
12282005,M,B,24,QUEENS
12282005,M,Q,18,QUEENS
12282005,M,B,26,QUEENS
12282005,M,Q,25,QUEENS
12282005,M,B,19,QUEENS
12282005,M,B,24,QUEENS
12282005,M,B,30,QUEENS
12282005,Z,B,41,QUEENS
12282005,M,B,23,QUEENS
12282005,M,B,38,QUEENS
12282005,M,Q,30,QUEENS
12282005,M,B,21,QUEENS
12282005,M,B,15,QUEENS
12282005,M,B,15,QUEENS
12282005,M,B,15,QUEENS
12282005,M,B,16,QUEENS
12282005,M,B,17,QUEENS
12282005,M,B,32,QUEENS
12282005,M,B,32,QUEENS
12282005,M,B,30,QUEENS
12282005,M,A,54,QUEENS
12282005,M,B,49,QUEENS
12282005,M,Q,20,QUEENS
12282005,M,B,31,QUEENS
12282005,M,B,34,QUEENS
12282005,M,B,19,QUEENS
12282005,M,B,18,QUEENS
12282005,M,W,19,QUEENS
12282005,M,W,35,QUEENS
12282005,M,B,17,QUEENS
12282005,M,B,21,QUEENS
12282005,M,B,18,QUEENS
12282005,M,Z,19,QUEENS
12282005,M,B,27,QUEENS
12282005,M,Q,17,QUEENS
12282005,F,B,16,QUEENS
12282005,M,B,16,QUEENS
12282005,M,B,16,QUEENS
12282005,F,B,24,QUEENS
12282005,M,B,14,QUEENS
12282005,M,B,14,QUEENS
12282005,M,Q,43,QUEENS
12282005,M,B,14,QUEENS
12282005,M,B,22,QUEENS
12282005,M,B,23,QUEENS
12282005,M,B,23,QUEENS
12282005,M,B,20,QUEENS
12282005,M,B,25,QUEENS
12282005,M,Q,20,QUEENS
12282005,M,Q,33,QUEENS
12282005,M,Q,24,QUEENS
12282005,M,B,25,QUEENS
12292005,M,B,23,QUEENS
12292005,M,A,30,QUEENS
12292005,M,Q,18,QUEENS
12292005,M,Q,23,QUEENS
12292005,M,B,20,QUEENS
12292005,M,B,18,QUEENS
12292005,M,B,22,QUEENS
12292005,M,Q,20,QUEENS
12292005,M,Q,20,QUEENS
12292005,M,A,18,QUEENS
12292005,M,B,31,QUEENS
12292005,M,B,30,QUEENS
12292005,M,B,59,QUEENS
12292005,F,B,19,QUEENS
12292005,F,B,30,QUEENS
12292005,F,P,20,QUEENS
12292005,M,Q,21,QUEENS
12292005,M,Q,25,QUEENS
12292005,M,W,25,QUEENS
12292005,M,Q,19,QUEENS
12292005,M,W,21,QUEENS
12292005,M,W,25,QUEENS
12292005,M,A,61,QUEENS
12292005,Z,Z,43,QUEENS
12292005,M,B,17,QUEENS
12292005,M,B,36,QUEENS
12292005,M,B,26,QUEENS
12292005,M,B,22,QUEENS
12292005,M,B,20,QUEENS
12292005,M,Q,25,QUEENS
12292005,M,B,23,QUEENS
12292005,M,Q,23,QUEENS
12292005,M,Q,24,QUEENS
12292005,M,B,51,QUEENS
12292005,M,B,14,QUEENS
12292005,M,B,51,QUEENS
12292005,F,Q,22,QUEENS
12292005,M,Q,23,QUEENS
12292005,M,Q,23,QUEENS
12292005,M,Q,31,QUEENS
12292005,M,Q,23,QUEENS
12292005,M,B,14,QUEENS
12292005,M,B,16,QUEENS
12292005,M,A,19,QUEENS
12292005,M,B,48,QUEENS
12292005,M,B,47,QUEENS
12292005,M,B,40,QUEENS
12292005,M,B,34,QUEENS
12292005,M,P,22,QUEENS
12292005,M,P,22,QUEENS
12292005,F,B,41,QUEENS
12292005,M,W,26,QUEENS
12292005,F,W,14,QUEENS
12292005,M,B,16,QUEENS
12292005,M,B,24,QUEENS
12292005,M,B,17,QUEENS
12292005,M,B,18,QUEENS
12292005,M,B,35,QUEENS
12292005,M,B,23,QUEENS
12292005,M,B,22,QUEENS
12292005,M,Q,24,QUEENS
12292005,M,Q,24,QUEENS
12292005,F,B,20,QUEENS
12292005,F,B,20,QUEENS
12292005,M,B,31,QUEENS
12292005,M,B,25,QUEENS
12292005,M,B,23,QUEENS
12302005,M,B,19,QUEENS
12302005,M,B,18,QUEENS
12302005,M,B,25,QUEENS
12302005,M,Q,30,QUEENS
12302005,Z,Q,19,QUEENS
12302005,M,Q,41,QUEENS
12302005,M,W,41,QUEENS
12302005,M,B,32,QUEENS
12302005,M,B,39,QUEENS
12302005,M,B,24,QUEENS
12302005,M,Q,28,QUEENS
12302005,M,Q,51,QUEENS
12302005,M,Q,24,QUEENS
12302005,M,Q,30,QUEENS
12302005,M,B,37,QUEENS
12302005,M,B,22,QUEENS
12302005,M,B,18,QUEENS
12302005,F,B,33,QUEENS
12302005,F,B,41,QUEENS
12302005,M,Q,29,QUEENS
12302005,M,Q,28,QUEENS
12302005,M,A,60,QUEENS
12302005,M,B,45,QUEENS
12302005,M,B,16,QUEENS
12302005,M,Q,61,QUEENS
12302005,M,P,17,QUEENS
12302005,F,B,21,QUEENS
12302005,F,Q,23,QUEENS
12302005,M,B,29,QUEENS
12302005,M,B,16,QUEENS
12302005,M,B,18,QUEENS
12302005,M,B,39,QUEENS
12302005,M,B,26,QUEENS
12302005,M,B,53,QUEENS
12302005,M,B,49,QUEENS
12302005,M,B,17,QUEENS
12302005,M,B,16,QUEENS
12302005,M,Q,20,QUEENS
12302005,M,Q,24,QUEENS
12302005,M,B,16,QUEENS
12302005,M,B,20,QUEENS
12302005,M,B,14,QUEENS
12302005,M,B,15,QUEENS
12302005,M,Z,14,QUEENS
12302005,M,B,23,QUEENS
12302005,M,B,19,QUEENS
12302005,M,B,18,QUEENS
12302005,M,B,19,QUEENS
12302005,M,B,61,QUEENS
12302005,M,B,22,QUEENS
12302005,M,B,20,QUEENS
12302005,M,Q,16,QUEENS
12302005,M,Q,14,QUEENS
12302005,M,Q,16,QUEENS
12302005,M,A,20,QUEENS
12302005,M,A,20,QUEENS
12302005,M,A,21,QUEENS
12302005,M,B,12,QUEENS
12302005,M,B,15,QUEENS
12302005,M,B,15,QUEENS
12302005,M,B,14,QUEENS
12302005,M,B,15,QUEENS
12302005,M,Q,16,QUEENS
12302005,M,B,27,QUEENS
12302005,Z,B,24,QUEENS
12302005,Z,Z,28,QUEENS
12302005,M,B,17,QUEENS
12302005,M,B,19,QUEENS
12302005,Z,Z,25,QUEENS
12302005,M,B,28,QUEENS
12302005,M,B,25,QUEENS
12302005,M,B,20,QUEENS
12302005,M,B,22,QUEENS
12302005,M,B,29,QUEENS
12302005,M,B,18,QUEENS
12302005,M,B,18,QUEENS
12302005,F,B,27,QUEENS
12302005,M,B,30,QUEENS
12302005,M,Q,18,QUEENS
12302005,M,Q,15,QUEENS
12302005,M,Q,16,QUEENS
12302005,M,Q,21,QUEENS
12302005,M,Q,18,QUEENS
12302005,M,Q,20,QUEENS
12302005,M,Q,16,QUEENS
12302005,M,Q,24,QUEENS
12302005,M,Q,16,QUEENS
12302005,M,Q,18,QUEENS
12302005,M,Q,18,QUEENS
12302005,M,Q,16,QUEENS
12302005,M,B,19,QUEENS
12302005,M,P,16,QUEENS
12302005,M,Q,18,QUEENS
12302005,M,Q,21,QUEENS
12302005,M,Q,21,QUEENS
12302005,M,Q,17,QUEENS
12302005,M,Q,17,QUEENS
12302005,M,B,15,QUEENS
12312005,M,Q,30,QUEENS
12312005,M,Q,21,QUEENS
12312005,M,Q,20,QUEENS
12312005,M,Q,21,QUEENS
12312005,M,Q,23,QUEENS
12312005,M,B,19,QUEENS
12312005,M,B,20,QUEENS
12312005,M,Q,25,QUEENS
12312005,M,Q,25,QUEENS
12312005,F,B,33,QUEENS
12312005,F,B,20,QUEENS
12312005,M,B,25,QUEENS
12312005,M,Q,36,QUEENS
12312005,M,Q,20,QUEENS
12312005,M,B,19,QUEENS
12312005,M,B,22,QUEENS
12312005,F,Q,58,QUEENS
12312005,M,Q,23,QUEENS
12312005,M,W,25,QUEENS
12312005,Z,Z,40,QUEENS
12312005,Z,Z,32,QUEENS
12312005,M,Q,30,QUEENS
12312005,M,Q,22,QUEENS
12312005,M,Q,26,QUEENS
12312005,M,B,17,QUEENS
12312005,M,B,15,QUEENS
12312005,M,B,25,QUEENS
12312005,M,B,15,QUEENS
12312005,M,Z,15,QUEENS
12312005,M,B,29,QUEENS
12312005,M,B,21,QUEENS
12312005,M,W,46,QUEENS
12312005,M,B,15,QUEENS
12312005,M,B,15,QUEENS
12312005,M,B,17,QUEENS
12312005,F,B,14,QUEENS
12312005,F,B,15,QUEENS
12312005,M,B,12,QUEENS
12312005,M,B,20,QUEENS
12312005,M,B,20,QUEENS
12312005,M,B,21,QUEENS
12312005,M,W,20,QUEENS
12312005,M,W,24,QUEENS
12312005,M,B,16,QUEENS
12312005,M,Q,23,QUEENS
12312005,M,Z,22,QUEENS
12312005,M,W,56,QUEENS
12312005,M,B,38,QUEENS
12312005,M,B,20,QUEENS
12312005,M,Q,26,QUEENS
12312005,M,P,30,QUEENS
12312005,M,Q,23,QUEENS
12312005,M,Q,22,QUEENS
12312005,M,Q,21,QUEENS
12312005,M,Q,16,QUEENS
12312005,M,Q,22,QUEENS
12312005,M,Q,20,QUEENS
1012005,F,W,43,MANHATTAN
1012005,M,W,21,MANHATTAN
1012005,M,Q,19,MANHATTAN
1012005,M,Q,16,MANHATTAN
1012005,M,B,44,MANHATTAN
1012005,M,Q,17,MANHATTAN
1012005,M,Q,21,MANHATTAN
1012005,M,B,18,MANHATTAN
1012005,M,B,18,MANHATTAN
1012005,M,B,18,MANHATTAN
1012005,M,Q,30,MANHATTAN
1012005,M,A,31,MANHATTAN
1012005,M,W,30,MANHATTAN
1012005,M,B,46,MANHATTAN
1012005,F,W,24,MANHATTAN
1012005,M,W,23,MANHATTAN
1012005,M,B,49,MANHATTAN
1012005,M,B,27,MANHATTAN
1012005,M,P,20,MANHATTAN
1012005,M,B,39,MANHATTAN
1012005,M,B,16,MANHATTAN
1012005,M,B,18,MANHATTAN
1012005,M,Q,30,MANHATTAN
1012005,M,Q,25,MANHATTAN
1012005,M,B,12,MANHATTAN
1012005,M,B,14,MANHATTAN
1012005,M,B,13,MANHATTAN
1012005,M,B,14,MANHATTAN
1012005,M,B,33,MANHATTAN
1012005,M,B,43,MANHATTAN
1012005,F,B,53,MANHATTAN
1012005,M,B,48,MANHATTAN
1012005,M,B,18,MANHATTAN
1012005,M,B,18,MANHATTAN
1022005,M,W,21,MANHATTAN
1022005,M,W,58,MANHATTAN
1022005,M,W,21,MANHATTAN
1022005,M,B,28,MANHATTAN
1022005,M,B,41,MANHATTAN
1022005,M,B,45,MANHATTAN
1022005,M,Q,35,MANHATTAN
1022005,M,B,25,MANHATTAN
1022005,M,B,21,MANHATTAN
1022005,M,B,26,MANHATTAN
1022005,M,B,17,MANHATTAN
1022005,M,B,16,MANHATTAN
1022005,M,B,21,MANHATTAN
1032005,F,W,16,MANHATTAN
1032005,M,W,18,MANHATTAN
1032005,M,W,18,MANHATTAN
1032005,M,W,17,MANHATTAN
1032005,M,W,18,MANHATTAN
1032005,Z,B,17,MANHATTAN
1032005,M,B,31,MANHATTAN
1032005,M,B,24,MANHATTAN
1032005,M,Q,22,MANHATTAN
1032005,M,B,22,MANHATTAN
1032005,F,B,49,MANHATTAN
1032005,M,B,37,MANHATTAN
1032005,M,Z,24,MANHATTAN
1032005,M,P,17,MANHATTAN
1032005,M,W,36,MANHATTAN
1032005,M,B,14,MANHATTAN
1042005,M,B,27,MANHATTAN
1042005,M,W,49,MANHATTAN
1042005,M,W,37,MANHATTAN
1042005,M,B,36,MANHATTAN
1042005,M,W,50,MANHATTAN
1042005,M,B,31,MANHATTAN
1042005,M,B,19,MANHATTAN
1042005,M,B,27,MANHATTAN
1042005,M,P,27,MANHATTAN
1042005,M,W,39,MANHATTAN
1042005,M,B,19,MANHATTAN
1042005,M,B,66,MANHATTAN
1042005,M,A,18,MANHATTAN
1052005,M,B,22,MANHATTAN
1052005,M,W,25,MANHATTAN
1052005,M,Q,29,MANHATTAN
1052005,M,Q,49,MANHATTAN
1052005,M,Q,46,MANHATTAN
1072005,M,B,16,MANHATTAN
1072005,M,Q,35,MANHATTAN
1072005,M,B,42,MANHATTAN
1092005,M,B,15,MANHATTAN
1092005,M,B,15,MANHATTAN
1092005,M,Q,19,MANHATTAN
1092005,M,B,21,MANHATTAN
1092005,M,Q,23,MANHATTAN
1152005,M,Q,21,MANHATTAN
1152005,M,W,51,MANHATTAN
1202005,F,Q,24,MANHATTAN
1202005,M,B,35,MANHATTAN
1212005,M,B,31,MANHATTAN
1292005,M,Q,25,MANHATTAN
2012005,M,B,35,MANHATTAN
2022005,M,B,28,MANHATTAN
2052005,M,B,46,MANHATTAN
2092005,M,A,18,MANHATTAN
2132005,M,B,17,MANHATTAN
2162005,M,B,33,MANHATTAN
2202005,M,P,32,MANHATTAN
2222005,M,B,43,MANHATTAN
3252005,M,B,13,MANHATTAN
3262005,M,B,29,MANHATTAN
3262005,M,Q,19,MANHATTAN
3262005,M,Q,50,MANHATTAN
3262005,M,P,44,MANHATTAN
5302005,F,B,42,MANHATTAN
5302005,M,B,44,MANHATTAN
6152005,M,B,23,MANHATTAN
6162005,M,B,19,MANHATTAN
6172005,M,B,20,MANHATTAN
6192005,M,B,25,MANHATTAN
6192005,M,P,25,MANHATTAN
6192005,M,P,25,MANHATTAN
6192005,M,Q,25,MANHATTAN
6192005,M,Q,30,MANHATTAN
6252005,M,B,17,MANHATTAN
6272005,M,B,25,MANHATTAN
6272005,M,B,44,MANHATTAN
7012005,M,Q,35,MANHATTAN
7062005,M,B,20,MANHATTAN
7062005,M,P,20,MANHATTAN
7062005,M,B,32,MANHATTAN
7062005,M,B,33,MANHATTAN
7062005,M,B,20,MANHATTAN
7072005,F,B,41,MANHATTAN
7072005,M,B,24,MANHATTAN
7072005,F,B,17,MANHATTAN
7072005,M,B,18,MANHATTAN
7072005,M,B,16,MANHATTAN
7072005,M,B,18,MANHATTAN
7072005,M,B,22,MANHATTAN
7072005,M,B,24,MANHATTAN
7072005,M,B,55,MANHATTAN
7072005,M,B,19,MANHATTAN
7072005,M,B,32,MANHATTAN
7072005,M,B,21,MANHATTAN
7072005,M,B,23,MANHATTAN
7072005,M,P,17,MANHATTAN
7082005,M,B,23,MANHATTAN
7082005,M,B,34,MANHATTAN
7082005,M,B,24,MANHATTAN
7082005,M,B,18,MANHATTAN
7082005,M,B,24,MANHATTAN
7082005,M,B,23,MANHATTAN
7082005,M,B,24,MANHATTAN
7092005,M,B,23,MANHATTAN
7092005,Z,Z,21,MANHATTAN
7102005,M,B,38,MANHATTAN
7112005,M,B,23,MANHATTAN
7142005,M,B,39,MANHATTAN
7162005,M,Q,40,MANHATTAN
7172005,M,B,15,MANHATTAN
7172005,M,B,27,MANHATTAN
7172005,M,B,24,MANHATTAN
7172005,M,B,25,MANHATTAN
7172005,M,B,29,MANHATTAN
7172005,M,B,36,MANHATTAN
7172005,M,B,33,MANHATTAN
7172005,Z,P,33,MANHATTAN
7172005,M,Q,17,MANHATTAN
7172005,M,B,16,MANHATTAN
7172005,M,B,17,MANHATTAN
7172005,M,Z,15,MANHATTAN
7172005,M,B,20,MANHATTAN
7182005,M,B,25,MANHATTAN
7182005,M,Q,25,MANHATTAN
7192005,M,B,19,MANHATTAN
7232005,M,B,55,MANHATTAN
7232005,M,B,20,MANHATTAN
7242005,F,B,36,MANHATTAN
7242005,M,B,55,MANHATTAN
7242005,M,B,54,MANHATTAN
7242005,M,B,35,MANHATTAN
7242005,M,Q,42,MANHATTAN
7242005,M,B,35,MANHATTAN
7252005,M,B,21,MANHATTAN
7252005,M,B,21,MANHATTAN
8022005,M,B,30,MANHATTAN
8022005,M,B,18,MANHATTAN
8022005,M,B,20,MANHATTAN
8022005,M,B,40,MANHATTAN
8022005,Z,Z,38,MANHATTAN
8022005,M,Z,42,MANHATTAN
8032005,M,B,46,MANHATTAN
8042005,M,B,18,MANHATTAN
8042005,M,B,25,MANHATTAN
8042005,M,B,24,MANHATTAN
8042005,M,B,21,MANHATTAN
8052005,M,B,37,MANHATTAN
8052005,M,B,33,MANHATTAN
8052005,M,B,42,MANHATTAN
8052005,Z,Z,44,MANHATTAN
8052005,M,B,31,MANHATTAN
8052005,M,B,37,MANHATTAN
8052005,M,B,51,MANHATTAN
8062005,M,B,37,MANHATTAN
8072005,M,B,25,MANHATTAN
8072005,M,Q,26,MANHATTAN
8072005,M,W,19,MANHATTAN
8072005,M,W,18,MANHATTAN
8072005,M,Z,19,MANHATTAN
8072005,M,W,18,MANHATTAN
8072005,M,W,28,MANHATTAN
8092005,M,B,23,MANHATTAN
8102005,M,P,47,MANHATTAN
8102005,M,B,33,MANHATTAN
8112005,M,B,15,MANHATTAN
8112005,M,B,15,MANHATTAN
8122005,M,P,23,MANHATTAN
8122005,M,B,45,MANHATTAN
8122005,M,Q,23,MANHATTAN
8122005,M,B,21,MANHATTAN
8122005,M,B,47,MANHATTAN
8122005,M,B,17,MANHATTAN
8122005,M,B,24,MANHATTAN
8122005,Z,Z,35,MANHATTAN
8132005,Z,Z,24,MANHATTAN
8132005,M,B,25,MANHATTAN
8132005,Z,Z,26,MANHATTAN
8132005,M,B,38,MANHATTAN
8132005,M,B,24,MANHATTAN
8132005,F,B,24,MANHATTAN
8132005,F,Q,41,MANHATTAN
8132005,M,B,18,MANHATTAN
8142005,F,B,55,MANHATTAN
8142005,F,B,13,MANHATTAN
8142005,F,B,25,MANHATTAN
8142005,M,Q,26,MANHATTAN
8162005,M,B,26,MANHATTAN
8162005,M,B,30,MANHATTAN
8172005,M,P,57,MANHATTAN
8172005,M,P,31,MANHATTAN
8172005,M,B,27,MANHATTAN
8172005,M,B,35,MANHATTAN
8172005,M,Q,37,MANHATTAN
8182005,M,B,52,MANHATTAN
8182005,M,B,26,MANHATTAN
8192005,M,B,20,MANHATTAN
8192005,M,B,23,MANHATTAN
8192005,M,B,32,MANHATTAN
8192005,M,B,16,MANHATTAN
8202005,M,B,19,MANHATTAN
8212005,M,B,40,MANHATTAN
8212005,M,B,32,MANHATTAN
8212005,M,B,25,MANHATTAN
8232005,M,B,25,MANHATTAN
8252005,M,B,28,MANHATTAN
8262005,M,Q,22,MANHATTAN
8262005,F,Z,17,MANHATTAN
8272005,M,Q,49,MANHATTAN
8272005,M,Q,42,MANHATTAN
8272005,M,B,22,MANHATTAN
8272005,M,Q,21,MANHATTAN
8272005,M,B,20,MANHATTAN
8272005,F,Z,24,MANHATTAN
8272005,M,Q,25,MANHATTAN
8272005,M,P,26,MANHATTAN
8272005,M,B,25,MANHATTAN
8272005,M,B,48,MANHATTAN
8272005,F,B,36,MANHATTAN
8272005,M,W,47,MANHATTAN
8272005,F,P,31,MANHATTAN
8272005,M,B,25,MANHATTAN
8282005,M,B,16,MANHATTAN
8282005,M,B,19,MANHATTAN
8282005,M,B,49,MANHATTAN
8282005,M,B,41,MANHATTAN
8292005,M,A,28,MANHATTAN
8292005,M,A,22,MANHATTAN
8292005,M,B,45,MANHATTAN
8302005,M,B,26,MANHATTAN
8302005,M,B,25,MANHATTAN
8302005,M,Z,26,MANHATTAN
8312005,M,W,16,MANHATTAN
8312005,M,B,49,MANHATTAN
8312005,M,B,21,MANHATTAN
8312005,M,B,30,MANHATTAN
8312005,M,B,25,MANHATTAN
8312005,F,B,20,MANHATTAN
8312005,M,B,37,MANHATTAN
8312005,M,B,22,MANHATTAN
8312005,M,B,30,MANHATTAN
8312005,M,B,23,MANHATTAN
8312005,M,B,20,MANHATTAN
8312005,M,W,21,MANHATTAN
8312005,M,W,17,MANHATTAN
8312005,M,B,23,MANHATTAN
9022005,M,B,20,MANHATTAN
9032005,M,B,33,MANHATTAN
9032005,M,B,32,MANHATTAN
9032005,Z,B,32,MANHATTAN
9112005,M,B,35,MANHATTAN
9112005,M,B,35,MANHATTAN
9112005,M,B,19,MANHATTAN
9112005,M,B,15,MANHATTAN
9112005,M,B,28,MANHATTAN
9112005,M,Q,17,MANHATTAN
9112005,M,B,41,MANHATTAN
9112005,M,Q,18,MANHATTAN
9112005,M,Q,22,MANHATTAN
9112005,M,W,24,MANHATTAN
9112005,M,W,29,MANHATTAN
9112005,M,B,31,MANHATTAN
9112005,M,B,20,MANHATTAN
9112005,M,Q,18,MANHATTAN
9112005,M,P,48,MANHATTAN
9112005,M,B,38,MANHATTAN
9112005,M,B,20,MANHATTAN
9112005,M,Q,42,MANHATTAN
9112005,F,B,44,MANHATTAN
9112005,F,B,30,MANHATTAN
9112005,F,P,26,MANHATTAN
9122005,M,B,22,MANHATTAN
10022005,M,Q,25,MANHATTAN
10032005,M,Q,20,MANHATTAN
10042005,M,B,27,MANHATTAN
10052005,F,A,16,MANHATTAN
10052005,M,A,19,MANHATTAN
10052005,Z,W,16,MANHATTAN
10052005,M,B,10,MANHATTAN
10062005,F,Q,28,MANHATTAN
10072005,M,W,44,MANHATTAN
10082005,F,W,18,MANHATTAN
10102005,F,B,48,MANHATTAN
10102005,M,B,56,MANHATTAN
10112005,Z,Z,42,MANHATTAN
10122005,M,B,36,MANHATTAN
10122005,M,B,22,MANHATTAN
10132005,M,B,20,MANHATTAN
10132005,M,B,20,MANHATTAN
10132005,M,P,21,MANHATTAN
10132005,M,B,20,MANHATTAN
10142005,M,B,23,MANHATTAN
10142005,M,B,19,MANHATTAN
10152005,M,B,32,MANHATTAN
10152005,M,B,17,MANHATTAN
10152005,M,B,16,MANHATTAN
10162005,M,B,45,MANHATTAN
10162005,M,B,52,MANHATTAN
10162005,M,B,21,MANHATTAN
10162005,F,B,18,MANHATTAN
10162005,F,B,26,MANHATTAN
10162005,M,B,31,MANHATTAN
10172005,M,B,26,MANHATTAN
10172005,M,B,26,MANHATTAN
10172005,M,B,17,MANHATTAN
10182005,M,Q,20,MANHATTAN
10182005,M,B,18,MANHATTAN
10182005,M,B,37,MANHATTAN
10182005,M,W,26,MANHATTAN
10182005,M,B,51,MANHATTAN
10192005,M,B,25,MANHATTAN
10192005,M,B,17,MANHATTAN
10192005,M,B,17,MANHATTAN
10192005,M,B,15,MANHATTAN
10192005,M,B,18,MANHATTAN
10192005,M,B,24,MANHATTAN
10192005,F,W,26,MANHATTAN
10192005,M,P,20,MANHATTAN
10192005,M,Q,20,MANHATTAN
10202005,M,B,22,MANHATTAN
10202005,M,B,15,MANHATTAN
10202005,M,B,17,MANHATTAN
10202005,M,B,15,MANHATTAN
10202005,M,B,58,MANHATTAN
10202005,M,Q,16,MANHATTAN
10202005,M,B,18,MANHATTAN
10202005,M,Z,17,MANHATTAN
10202005,M,B,43,MANHATTAN
10212005,M,B,28,MANHATTAN
10212005,M,B,18,MANHATTAN
10212005,M,B,16,MANHATTAN
10212005,M,P,27,MANHATTAN
10212005,M,B,16,MANHATTAN
10212005,M,B,38,MANHATTAN
10212005,M,B,42,MANHATTAN
10212005,M,B,44,MANHATTAN
10212005,M,B,42,MANHATTAN
10222005,M,B,30,MANHATTAN
10222005,M,Q,33,MANHATTAN
10222005,M,B,30,MANHATTAN
10222005,M,B,28,MANHATTAN
10222005,M,B,43,MANHATTAN
10222005,M,B,50,MANHATTAN
10222005,M,B,23,MANHATTAN
10232005,M,B,19,MANHATTAN
10232005,M,B,19,MANHATTAN
10242005,M,B,20,MANHATTAN
10242005,M,B,19,MANHATTAN
10242005,M,Q,18,MANHATTAN
10242005,F,P,35,MANHATTAN
10252005,F,B,30,MANHATTAN
10252005,M,B,48,MANHATTAN
10262005,F,B,31,MANHATTAN
10262005,M,B,42,MANHATTAN
10262005,F,B,22,MANHATTAN
10262005,M,B,30,MANHATTAN
10272005,M,B,46,MANHATTAN
10282005,M,B,42,MANHATTAN
10282005,M,B,29,MANHATTAN
10282005,F,B,21,MANHATTAN
10292005,M,Q,56,MANHATTAN
10292005,M,B,42,MANHATTAN
10292005,M,B,16,MANHATTAN
10292005,M,B,22,MANHATTAN
10292005,M,B,27,MANHATTAN
10292005,M,B,20,MANHATTAN
10292005,M,B,20,MANHATTAN
10292005,M,B,30,MANHATTAN
10302005,M,B,25,MANHATTAN
11012005,F,B,18,MANHATTAN
11012005,M,B,16,MANHATTAN
11012005,M,P,21,MANHATTAN
11012005,M,P,19,MANHATTAN
11012005,M,Q,18,MANHATTAN
11012005,M,Q,17,MANHATTAN
11012005,M,Q,16,MANHATTAN
11032005,M,B,17,MANHATTAN
11032005,M,B,17,MANHATTAN
11032005,M,B,22,MANHATTAN
11042005,M,B,21,MANHATTAN
11042005,M,B,18,MANHATTAN
11042005,M,Q,33,MANHATTAN
11042005,M,Z,47,MANHATTAN
11042005,M,B,28,MANHATTAN
11042005,M,Q,31,MANHATTAN
11042005,M,Q,34,MANHATTAN
11042005,M,B,23,MANHATTAN
11042005,M,B,26,MANHATTAN
11042005,M,Q,21,MANHATTAN
11042005,M,Q,22,MANHATTAN
11042005,M,B,18,MANHATTAN
11042005,M,B,18,MANHATTAN
11042005,M,B,45,MANHATTAN
11052005,M,B,39,MANHATTAN
